"itemCode","itemValue"
"9024","PARASITOLOGY-EYE"
"9025","TOXICOLOGY-EYE"
"9026","CELL BLOCK/PAP-EYE"
"9029","MICRO EXAM-EYE NEC"
"9031","BACT SMEAR-ENT/LARYNX"
"9032","CULTURE-ENT/LARYNX"
"9033","C & S-ENT/LARYNX"
"9034","PARASITOLOGY-ENT/LARYNX"
"9035","TOXICOLOGY-ENT/LARYNX"
"9036","CELL BLOCK/PAP-ENT/LARYN"
"9039","MICRO EXAM-ENT/LARYN NEC"
"9041","BACT SMEAR-LOWER RESP"
"9042","CULTURE-LOWER RESP"
"9043","C & S-LOWER RESP"
"9044","PARASITOLOGY-LOWER RESP"
"9045","TOXICOLOGY-LOWER RESP"
"9046","CELL BLOCK/PAP-LOWR RESP"
"9049","MICRO EXAM-LOWR RESP NEC"
"9051","BACT SMEAR-BLOOD"
"9052","CULTURE-BLOOD"
"9053","C & S-BLOOD"
"9054","PARASITOLOGY-BLOOD"
"9055","TOXICOLOGY-BLOOD"
"9056","CELL BLOCK/PAP-BLOOD"
"9059","MICRO EXAM-BLOOD NEC"
"9061","BACT SMEAR-SPLEEN/MARROW"
"9062","CULTURE-SPLEEN/MARROW"
"9063","C & S-SPLEEN/MARROW"
"9064","PARASITOL-SPLEEN/MARROW"
"9065","TOXICOLOGY-SPLEEN/MARROW"
"9066","CELL BLK/PAP-SPLEEN/MARR"
"9069","MICRO EXAM-SPLN/MARR NEC"
"9071","BACT SMEAR-LYMPH SYSTEM"
"9072","CULTURE-LYMPH SYSTEM"
"9073","C & S-LYMPH SYSTEM"
"9074","PARASITOLOGY-LYMPH SYS"
"9075","TOXICOLOGY-LYMPH SYSTEM"
"9076","CELL BLK/PAP-LYMPH SYS"
"9079","MICRO EXAM-LYMPH SYS NEC"
"9081","BACT SMEAR-UPPER GI"
"9082","CULTURE-UPPER GI"
"9083","C & S-UPPER GI"
"9084","PARASITOLOGY-UPPER GI"
"9085","TOXICOLOGY-UPPER GI"
"9086","CELL BLK/PAP-UPPER GI"
"9089","MICRO EXAM-UPPER GI NEC"
"9091","BACT SMEAR-LOWER GI"
"9092","CULTURE-LOWER GI"
"9093","C & S-LOWER GI"
"9094","PARASITOLOGY-LOWER GI"
"9095","TOXICOLOGY-LOWER GI"
"9096","CELL BLK/PAP-LOWER GI"
"9099","MICRO EXAM-LOWER GI NEC"
"9101","BACT SMEAR-BILI/PANCREAS"
"9102","CULTURE-BILI/PANCREAS"
"9103","C & S-BILI/PANCREAS"
"9104","PARASITOLOGY-BILI/PANCR"
"9105","TOXICOLOGY-BILI/PANCREAS"
"9106","CELL BLK/PAP-BILI/PANCRE"
"9109","MICRO EXAM-BILI/PANC NEC"
"9111","BACT SMEAR-PERITONEUM"
"9112","CULTURE-PERITONEUM"
"9113","C & S-PERITONEUM"
"9114","PARASITOLOGY-PERITONEUM"
"9115","TOXICOLOGY-PERITONEUM"
"9116","CELL BLK/PAP-PERITONEUM"
"9119","MICRO EXAM-PERITON NEC"
"9121","BACT SMEAR-UPPER URINARY"
"9122","CULTURE-UPPER URINARY"
"9123","C & S-UPPER URINARY"
"9124","PARASITOLOGY-UPPER URIN"
"9125","TOXICOLOGY-UPPER URINARY"
"9126","CELL BLK/PAP-UPPER URIN"
"9129","MICRO EXAM-UPPR URIN NEC"
"9131","BACT SMEAR-LOWER URINARY"
"9132","CULTURE-LOWER URINARY"
"9133","C & S-LOWER URINARY"
"9134","PARASITLOLGY-LOWER URIN"
"9135","TOXICOLOGY-LOWER URINARY"
"9136","CELL BLK/PAP-LOWER URIN"
"9139","MICRO EXAM-LOW URIN NEC"
"9141","BACT SMEAR-FEMALE GENIT"
"9142","CULTURE-FEMALE GENITAL"
"9143","C & S-FEMALE GENITAL"
"9144","PARASITOLOGY-FEMALE GEN"
"9145","TOXICOLOGY-FEMALE GENIT"
"9146","CELL BLK/PAP-FEMALE GEN"
"9149","MICRO EXAM-FEMAL GEN NEC"
"9151","BACT SMEAR-MUSCULOSKEL"
"9152","CULTURE-MUSCULOSKELETAL"
"9153","C & S-MUSCULOSKELETAL"
"9154","PARASITOLOGY-MUSCULOSKEL"
"9155","TOXICOLOGY-MUSCULOSKEL"
"9156","CELL BLK/PAP-MUSCULOSKEL"
"9159","MICRO EXAM-MUSCULOSK NEC"
"9161","BACT SMEAR-INTEGUMENT"
"9162","CULTURE-INTEGUMENT"
"9163","C & S-INTEGUMENT"
"9164","PARASITOLOGY-INTEGUMENT"
"9165","TOXICOLOGY-INTEGUMENT"
"9166","CELL BLK/PAP-INTEGUMENT"
"9169","MICRO EXAM-INTEGUMEN NEC"
"9171","BACT SMEAR-OP WOUND"
"9172","CULTURE-OP WOUND"
"9173","C & S-OP WOUND"
"9174","PARASITOLOGY-OP WOUND"
"9175","TOXICOLOGY-OP WOUND"
"9176","CELL BLK/PAP-OP WOUND"
"9179","MICRO EXAM-OP WOUND NEC"
"9181","BACT SMEAR NEC"
"9182","CULTURE NEC"
"9183","C & S NEC"
"9184","PARASITOLOGY NEC"
"9185","TOXICOLOGY NEC"
"9186","CELL BLK/PAP NEC"
"9189","MICRO EXAM NEC"
"9191","BACT SMEAR NOS"
"9192","CULTURE NOS"
"9193","C & S NOS"
"9194","PARASITOLOGY NOS"
"9195","TOXICOLOGY NOS"
"9196","CELL BLK/PAP NOS"
"9199","MICRO EXAM NOS"
"9201","THYROID SCAN/ISOTOP FUNC"
"9202","LIVER SCAN/ISOTOPE FUNCT"
"9203","RENAL SCAN/ISOTOPE FUNCT"
"9204","GI SCAN & ISOTOPE FUNCT"
"9205","C-VASC SCAN/ISOTOP FUNCT"
"9209","OTHER ISOTOPE FUNCTION"
"9211","CEREBRAL SCAN"
"9212","HEAD SCAN NEC"
"9213","PARATHYROID SCAN"
"9214","BONE SCAN"
"9215","PULMONARY SCAN"
"9216","LYMPHATIC SYSTEM SCAN"
"9217","PLACENTAL SCAN"
"9218","TOTAL BODY SCAN"
"9219","SCAN OF OTHER SITES"
"9220","INF LIQUID BRACHY ISOTOP"
"9221","SUPERFICIAL RADIATION"
"9222","ORTHOVOLTAGE RADIATION"
"9223","RADIOISOT TELERADIOTHER"
"9224","TELERADIO USING PHOTONS"
"9225","ELECTRON TELERADIOTHERAP"
"9226","PARTICUL TELERADIOTH NEC"
"9227","Radioactive elem implant"
"9228","ISOTOPE INJECT/INSTILL"
"9229","RADIOTHERAPEUT PROC NEC"
"9230","Stereo radiosurgery NOS"
"9231","Sing source radiosurgery"
"9232","Multisource radiosurgery"
"9233","Particulate radiosurgery"
"9239","Stereo radiosurgery NEC"
"9241","Intra-op electron rad rx"
"9301","FUNCTIONAL PT EVALUATION"
"9302","ORTHOTIC EVALUATION"
"9303","PROSTHETIC EVALUATION"
"9304","MANUAL MUSCLE FUNCT TEST"
"9305","RANGE OF MOTION TESTING"
"9306","LIMB LENGTH MEASUREMENT"
"9307","BODY MEASUREMENT"
"9308","ELECTROMYOGRAPHY"
"9309","OTHER DX PT PROCEDURE"
"9311","ASSISTING EXERCISE"
"9312","ACTIV MUSCULOSK EXER NEC"
"9313","RESISTIVE EXERCISE"
"9314","JOINT MOVEMENT TRAINING"
"9315","MOBILIZATION OF SPINE"
"9316","OTHER JOINT MOBILIZATION"
"9317","PASS MUSCULOSK EXER NEC"
"9318","PT BREATHING EXERCISE"
"9319","PT EXERCISE NEC"
"9321","MANUAL & MECHAN TRACTION"
"9322","AMBULAT & GAIT TRAINING"
"9323","ORTHOTIC DEVICE FITTING"
"9324","PROSTHET/ORTHOT TRAINING"
"9325","FORCED LIMB EXTENSION"
"9326","MANUAL RUPT JOINT ADHES"
"9327","MUSC OR TEND STRETCHING"
"9328","STRETCHING OF FASCIA"
"9329","FORCIB CORRECT DEFOR NEC"
"9331","ASSISTED POOL EXERCISE"
"9332","WHIRLPOOL TREATMENT"
"9333","OTHER HYDROTHERAPY"
"9334","DIATHERMY"
"9335","OTHER HEAT THERAPY"
"9336","CARDIAC RETRAINING"
"9337","PRENATAL TRAINING"
"9338","COMBINED PT NOS"
"9339","PHYSICAL THERAPY NEC"
"9341","SPINE TRACT W SKULL DEV"
"9342","OTHER SPINAL TRACTION"
"9343","INTERMITT SKEL TRACTION"
"9344","OTHER SKELETAL TRACTION"
"9345","THOMAS' SPLINT TRACTION"
"9346","LIMB SKIN TRACTION NEC"
"9351","PLASTER JACKET APPLICAT"
"9352","NECK SUPPORT APPLICATION"
"9353","OTHER CAST APPLICATION"
"9354","APPLICATION OF SPLINT"
"9355","DENTAL WIRING"
"9356","PRESSURE DRESSING APPLIC"
"9357","DRESSING OF WOUND NEC"
"9358","PRESSURE TROUSER APPLICA"
"9359","IMMOBILIZ/WOUND ATTN NEC"
"9361","OMT FOR GEN'L MOBILIZAT"
"9362","OMT WITH HI-VEL,LO-AMPLI"
"9363","OMT WITH LO-VEL,HI-AMPLI"
"9364","OMT WITH ISOTON,ISOMETRI"
"9365","OMT WITH INDIRECT FORCES"
"9366","OMT TO MOVE TISSUE FLUID"
"9367","OSTEOPATH MANIPULAT NEC"
"9371","DYSLEXIA TRAINING"
"9372","DYSPHASIA TRAINING"
"9373","ESOPHAG SPEECH TRAINING"
"9374","SPEECH DEFECT TRAINING"
"9375","OTHER SPEECH THERAPY"
"9376","TRAINING IN LEAD DOG USE"
"9377","BRAILLE OR MOON TRAINING"
"9378","REHAB FOR THE BLIND NEC"
"9381","RECREATIONAL THERAPY"
"9382","EDUCATIONAL THERAPY"
"9383","OCCUPATIONAL THERAPY"
"9384","MUSIC THERAPY"
"9385","VOCATIONAL REHABILITAT"
"9389","REHABILITATION NEC"
"9390","Non-invasive mech vent"
"9391","IPPB"
"9393","NONMECHAN RESUSCITATION"
"9394","NEBULIZER THERAPY"
"9395","HYPERBARIC OXYGENATION"
"9396","OXYGEN ENRICHMENT NEC"
"9397","DECOMPRESSION CHAMBER"
"9398","ATMOS PRESS/COMPOS CONTR"
"9399","OTHER RESP PROCEDURES"
"9401","INTELLIGENCE TEST ADMIN"
"9402","PSYCHOLOGIC TEST ADMINIS"
"9403","CHARACTER ANALYSIS"
"9408","PSYCHOL EVAL & TEST NEC"
"9409","PSYCHOL MENTAL STAT NOS"
"9411","PSYCHIAT MENTAL DETERMIN"
"9412","ROUTINE PSYCHIAT VISIT"
"9413","PSYCHIA COMMITMENT EVAL"
"9419","PSYCHIA INTERV/EVAL NEC"
"9421","NARCOANALYSIS"
"9422","LITHIUM THERAPY"
"9423","NEUROLEPTIC THERAPY"
"9424","CHEMICAL SHOCK THERAPY"
"9425","PSYCHIAT DRUG THERAP NEC"
"9426","SUBCONVULSIVE EST"
"9427","Other electroshock therapy"
"9429","PSYCHIATR SOMATOTHER NEC"
"9431","PSYCHOANALYSIS"
"9432","HYPNOTHERAPY"
"9433","BEHAVIOR THERAPY"
"9434","IND THERAP PSYCHSEX DYSF"
"9435","CRISIS INTERVENTION"
"9436","PLAY PSYCHOTHERAPY"
"9437","EXPLOR VERBAL PSYCHOTHER"
"9438","SUPPOR VERBAL PSYCHOTHER"
"9439","INDIVID PSYCHOTHERAP NEC"
"9441","GRP THERAP PSYCHSEX DYSF"
"9442","FAMILY THERAPY"
"9443","PSYCHODRAMA"
"9444","OTHER GROUP THERAPY"
"9445","DRUG ADDICT COUNSELLING"
"9446","ALCOHOLISM COUNSELLING"
"9449","OTHER COUNSELLING"
"9451","REFERRAL FOR PSYCHOTHER"
"9452","REFERRAL PSYCH AFTERCARE"
"9453","REFERRAL ALCOHOL REHAB"
"9454","REFERRAL FOR DRUG REHAB"
"9455","REFERRAL VOCATION REHAB"
"9459","REFERRAL PSYCH REHAB NEC"
"9461","ALCOHOL REHABILITATION"
"9462","ALCOHOL DETOXIFICATION"
"9463","ALCOHOL REHAB/DETOX"
"9464","DRUG REHABILITATION"
"9465","DRUG DETOXIFICATION"
"9466","DRUG REHAB/DETOX"
"9467","COMB ALCOHOL/DRUG REHAB"
"9468","COMB ALCOHOL/DRUG DETOX"
"9469","COMB ALCO/DRUG REHA/DETO"
"9501","LIMITED EYE EXAMINATION"
"9502","COMPREHENSIVE EYE EXAM"
"9503","EXTENDED OPHTHAL WORK-UP"
"9504","Anesthetized eye exam"
"9505","VISUAL FIELD STUDY"
"9506","COLOR VISION STUDY"
"9507","DARK ADAPTATION STUDY"
"9509","EYE EXAMINATION NOS"
"9511","FUNDUS PHOTOGRAPHY"
"9512","EYE FLUORESCEIN ANGIOGRA"
"9513","ULTRASOUND STUDY OF EYE"
"9514","X-RAY STUDY OF EYE"
"9515","OCULAR MOTILITY STUDY"
"9516","P32 & EYE TRACER NEC"
"9521","ELECTRORETINOGRAM"
"9522","ELECTRO-OCULOGRAM"
"9523","VISUAL EVOKED POTENTIAL"
"9524","ELECTRONYSTAGMOGRAM"
"9525","ELECTROMYOGRAM OF EYE"
"9526","GLAUCOMA TESTING"
"9531","SPECTACLE FIT & DISPENSE"
"9532","PERSCR/FIT/DISP CONTACTS"
"9533","OTH LO VISION AID DISPEN"
"9534","OCULAR PROSTHETICS"
"9535","ORTHOPTIC TRAINING"
"9536","OPHTH COUNSEL & INSTRUCT"
"9541","AUDIOMETRY"
"9542","CLINICAL HEARING TEST"
"9543","AUDIOLOGICAL EVALUATION"
"9544","CLIN VESTIBUL FUNCT TEST"
"9545","ROTATION TESTS"
"9546","AUDIT & VESTIB TEST NEC"
"9547","HEARING EXAMINATION NOS"
"9548","FITTING OF HEARING AID"
"9549","NON-OP HEARING PROC NEC"
"9601","INSERT NASOPHARYN AIRWAY"
"9602","INSERT OROPHARYN AIRWAY"
"9603","INSERT ESOPH OBTU AIRWAY"
"9604","INSERT ENDOTRACHEAL TUBE"
"9605","RESP TRACT INTUBAT NEC"
"9606","INSERT SENGSTAKEN TUBE"
"9607","INSERT GASTRIC TUBE NEC"
"9608","INSERT INTESTINAL TUBE"
"9609","INSERT RECTAL TUBE"
"9611","PACK EXT AUDITORY CANAL"
"9614","VAGINAL PACKING"
"9615","VAGINAL MOLD INSERTION"
"9616","OTHER VAGINAL DILATION"
"9617","VAG DIAPHRAGM INSERTION"
"9618","OTH VAGIN PESSARY INSERT"
"9619","RECTAL PACKING"
"9621","DILAT FRONTONASAL DUCT"
"9622","DILATION OF RECTUM"
"9623","DILATION ANAL SPHINCTER"
"9624","DILAT ENTEROSTOMY STOMA"
"9625","THERAPEUT DISTENT BLADD"
"9626","MANUAL REDUC RECT PROLAP"
"9627","MANUAL REDUCTION HERNIA"
"9628","MANL REDUCT STOMA PROLAP"
"9629","REDUCT INTUSS ALI TRACT"
"9631","GASTRIC COOLING"
"9632","GASTRIC FREEZING"
"9633","GASTRIC LAVAGE"
"9634","GASTRIC TUBE IRRIGAT NEC"
"9635","GASTRIC GAVAGE"
"9636","GI OSTOMY IRRIGATION"
"9637","PROCTOCLYSIS"
"9638","IMPACTED FECES REMOVAL"
"9639","OTHER TRANSANAL ENEMA"
"9641","BILIARY TUBE IRRIGATION"
"9642","PANCREATIC TUBE IRRIGAT"
"9643","GI TRACT INSTILLAT NEC"
"9644","VAGINAL DOUCHE"
"9645","NEPHROST/PYELOST IRRIGAT"
"9646","URTEROST/URETE CTH IRRIG"
"9647","CYSTOSTOMY IRRIGATION"
"9648","INDWELL CATH IRRIG NEC"
"9649","OTHER GU INSTILLATION"
"9651","IRRIGATION OF EYE"
"9652","IRRIGATION OF EAR"
"9653","IRRIGATION OF NASAL PASS"
"9654","DENTAL SCALING & DEBRIDE"
"9655","TRACHEOSTOMY TOILETTE"
"9656","BRONCH/TRACH LAVAGE NEC"
"9657","VASCULAR CATH IRRIGATION"
"9658","WOUND CATHETER IRRIGAT"
"9659","WOUND IRRIGATION NEC"
"966","ENTRAL INFUS NUTRIT SUB"
"9670","Cont mech vent-unspc dur"
"9671","Cont mech vent < 96 hrs"
"9672","Cont mech vent 96+ hrs"
"9701","REPLACE GAST/ESOPH TUBE"
"9702","REPLACE GASTROSTOMY TUBE"
"9703","REPLACE SMALL BOWEL TUBE"
"9704","REPLACE LARGE BOWEL TUBE"
"9705","REPL STENT IN BILE DUCT"
"9711","REPLACE UPPER LIMB CAST"
"9712","REPLACE LOWER LIMB CAST"
"9713","REPLACE CAST NEC"
"9714","REPLAC M/S IMMOB DEV NEC"
"9715","REPLACE WOUND CATHETER"
"9716","REPLACE WOUND PACK/DRAIN"
"9721","REPLACE NASAL PACKING"
"9722","REPLACE DENTAL PACKING"
"9723","REPLACE TRACH TUBE"
"9724","REPLACE VAG DIAPHRAGM"
"9725","REPLACE VAGINAL PESSARY"
"9726","REPLACE VAG/VULV PACKING"
"9729","NON-OP REPLACEMENT NEC"
"9731","REMOVE EYE PROSTHESIS"
"9732","REMOVE NASAL PACKING"
"9733","REMOVE DENTAL WIRING"
"9734","REMOVE DENTAL PACKING"
"9735","REMOVE DENTAL PROSTHESIS"
"9736","REMOVE EXT MAND FIX DEV"
"9737","REMOVE TRACHEOSTOMY TUBE"
"9738","REMOVE HEAD/NECK SUTURES"
"9739","REMOVE HEAD/NECK DEV NEC"
"9741","REMOV THORACOTOMY TUBE"
"9742","REMOV MEDIASTINAL DRAIN"
"9743","REMOV THORAX SUTURES"
"9744","Nonop remov hrt asst sys"
"9749","REMOV THOR THER DEV NEC"
"9751","REMOV GASTROSTOMY TUBE"
"9752","REMOV SMALL BOWEL TUBE"
"9753","REMOV LARGE BOWEL TUBE"
"9754","REMOV CHOLECYSTOST TUBE"
"9755","REMOV BILIARY/LIVER TUBE"
"9756","REMOV PANCREATIC TUBE"
"9759","REMOV OTHER GI DEVICE"
"9761","REMOV PYELOS/NEPHROS TUB"
"9762","REMOV URETERAL DRAIN"
"9763","REMOV CYSTOSTOMY TUBE"
"9764","REMOV URIN DRAINAGE NEC"
"9765","REMOV URETHRAL STENT"
"9769","REMOV OTHER URIN DEVICE"
"9771","REMOVAL IUD"
"9772","REMOV INTRAUTERINE PACK"
"9773","REMOV VAGINAL DIAPHRAGM"
"9774","REMOVAL OTH VAG PESSARY"
"9775","REMOV VAG/VULV PACKING"
"9779","REMOV OTHER GENIT DEVICE"
"9781","REMOV RETROPERITON DRAIN"
"9782","REMOV PERITONEAL DRAIN"
"9783","REMOV ABDOM WALL SUTURE"
"9784","REMOV TRUNK SUTURE NEC"
"9785","REMOV TRUNK PACKING NEC"
"9786","REMOV ABDOMEN DEVICE NEC"
"9787","REMOV TRUNK DEVICE NEC"
"9788","REMOV EXT IMMOBILIZATION"
"9789","REMOV THERAPEUT DEV NEC"
"9801","REMOV INTRALUM MOUTH FB"
"9802","Rem eso FB wo incision"
"9803","Rem gas & sm int FB wo inc"
"9804","Rem large int FB wo inc"
"9805","REMOV INTRALUM RECT FB"
"9811","REMOV INTRALUM EAR FB"
"9812","REMOV INTRALUM NOSE FB"
"9813","REMOV INTRALUM PHARYN FB"
"9814","REMOV INTRALUM LARYN FB"
"9815","REMOV INTRALUM TRACH FB"
"9816","REMOV INTRALUM UTER FB"
"9817","REMOV INTRALUM VAG FB"
"9818","REMOV INTRALUM STOMA FB"
"9819","REMOVE INTRALUM URETH FB"
"9820","REMOVAL OF FB NOS"
"9821","REMOVAL SUPERFIC FB EYE"
"9822","REMOVAL HEAD/NECK FB"
"9823","REMOVAL VULVAR FB"
"9824","REMOVAL SCROTAL/PENIS FB"
"9825","REMOVAL TRUNK FB NEC"
"9826","REMOVAL FB FROM HAND"
"9827","REMOVAL FB FROM ARM"
"9828","REMOVAL FB FROM FOOT"
"9829","REMOVAL FB FROM LEG"
"9851","Eswl kid/ureter/bladder"
"9852","ESWL GB/BILE DUCT"
"9859","ESWL OTHER SITES"
"9900","PERIOP AUT TRANS HOL BLD"
"9901","Exchange transfusion"
"9902","TRANSFUS PREV AUTO BLOOD"
"9903","WHOLE BLOOD TRANSFUS NEC"
"9904","PACKED CELL TRANSFUSION"
"9905","PLATELET TRANSFUSION"
"9906","COAG FACTOR TRANSFUSION"
"9907","SERUM TRANSFUSION NEC"
"9908","BLOOD EXPANDER TRANSFUS"
"9909","TRANSFUSION NEC"
"9910","Thrombolytic inj/inf"
"9911","INJECT RH IMMUNE GLOBUL"
"9912","ALLERGY IMMUNIZATION"
"9913","AUTOIMMUNE DIS IMMUNIZAT"
"9914","Injct/inf immunoglobulin"
"9915","PARENT INFUS NUTRIT SUB"
"9916","INJECT ANTIDOTE"
"9917","INJECT INSULIN"
"9918","INJECT/INFUSE ELECTROLYT"
"9919","INJECT ANTICOAGULANT"
"9920","Inj/inf platelet inhibit"
"9921","INJECT ANTIBIOTIC"
"9922","INJECT ANTI-INFECT NEC"
"9923","INJECT STEROID"
"9924","INJECT HORMONE NEC"
"9925","INJECT CA CHEMOTHER NEC"
"9926","INJECT TRANQUILIZER"
"9927","IONTOPHORESIS"
"9928","IMMUNOTHERAPY AS ANTINEO"
"9929","INJECT/INFUSE NEC"
"9931","CHOLERA VACCINATION"
"9932","TYPHOID/PARATYPHOID VACC"
"9933","TUBERCULOSIS VACCINATION"
"9934","PLAGUE VACCINATION"
"9935","TULAREMIA VACCINATION"
"9936","DIPHTHERIA TOXOID ADMIN"
"9937","PERTUSSIS VACCINATION"
"9938","TETANUS TOXOID ADMINIST"
"9939","DPT ADMINISTRATION"
"9941","POLIO VACCINE ADMINISTRA"
"9942","SMALLPOX VACCINATION"
"9943","YELLOW FEVER VACCINATION"
"9944","RABIES VACCINATION"
"9945","MEASLES VACCINATION"
"9946","MUMPS VACCINATION"
"9947","RUBELLA VACCINATION"
"9948","MMR ADMINISTRATION"
"9951","COMMON COLD VACCINATION"
"9952","INFLUENZA VACCINATION"
"9953","ARBOVIRUS ENCEPH VACCIN"
"9954","ARBOVIRUS VACCINAT NEC"
"9955","VACCINATION NEC"
"9956","TETANUS ANTITOXIN ADMINI"
"9957","BOTULISM ANTITOXIN ADMIN"
"9958","ANTITOXIN ADMINISTRA NEC"
"9959","VACCINATION/INNOCULA NEC"
"9960","Cardiopulm resuscita NOS"
"9961","ATRIAL CARDIOVERSION"
"9962","Oth elec countershock hrt"
"9963","CLOSED CHEST CARD MASSAG"
"9964","CAROTID SINUS STIUMLAT"
"9969","CARDIAC RHYTHM CONV NEC"
"9971","THERAPEU PLASMAPHERESIS"
"9972","THERAPEUTC LEUKOPHERESIS"
"9973","THERAPEU ERYTHROPHERESIS"
"9974","THERAPEU PLATELTPHERESIS"
